SGP_id,Title,Producer,Category,Place,Type,Abstract,Coverage (Years),layer_url,layer_thumb,Available Formats,Users with View Permissions
98059594,Water Structure Region,DMTI Spatial Inc.,Physical Environment,Canada,vector,"<p>This layer indicates the areas attributed to water structure features including dams, conduits, and breakwaters.</p><p> Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=98059594"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_WaterStructureRegion.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
4073993368,Wetlands (WER),DMTI Spatial Inc.,Water Resources,Canada,vector,"<p>This layer contains areas of wetlands across Canada. A wetland is a a water-saturated area, intermittently or permanently water-covered, having cattails, rushes or grasslike vegetation (marsh) and/or shrub and tree-type vegetation (swamp).</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=4073993368"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Topo_WER_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
643323315,Multiple Enhanced Postal Codes (MEP),DMTI Spatial Inc.,Boundaries,Ontario,vector,"<p>The MEP, or Multiple Enhanced Postal Code product is a precision point file representing over 1 million postal codes across Canada.</p><p>MEP contains postal code data including a single link indicator (identifies main postal code when multiple exist), reference dates, and points of call for various kinds of structures and buildings with multiple postal codes associated. </p><p>The MEP product contains a Multiple Enhanced Postal Code Unique Identifier which can be used to link postal codes to census geographies, using the Postal to Census Translation Table (a separate table used for linking purposes). </p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=643323315"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapPS_MEP_CAN.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
44808090,Roads Structure Table,DMTI Spatial Inc.,Transportation,Canada,textTable,<p>This table contains structure names and structure type (e.g. bridges) for features in DMTI’s roads layer. </p><p>This table can be joined to DMTI’s roads layer via the unique street identifier. Supporting documentation is available in the Data Dictionary and User Manual</p>,2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=44808090"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_RoadsStructureTable.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1128394324,Ontario Treaties Map,Ministry of Indigenous Relations and Reconciliation,Boundaries,Ontario,vector,"<p>This map, published on May 20, 2014, illustrates all of the First Nations and Treaties in Ontario.</p><p>It includes all 46 treaties and other agreements, such as land purchases by the Crown, that were signed between 1781 and 1930.</p>",2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1128394324"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OCUL/OCUL_OFNTA_morris_1943.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2939039508,Power Network Line at 250K,Natural Resources Canada,Utilities,Ontario,vector,"<p>This data set is an National Topographic System (NTS) linear coverage containing: </p><li>Pipeline, Multiuse, Underground</li><li>Pipeline, Natural Gas, Underground</li><li>Pipeline, Oil, Underground</li><li> Pipeline, Sewage or Waste, Aboveground</li><li>Pipeline, Unknown, Aboveground</li><li>Transmission Line, Power Other</li><li>Transmission Line, Power Submarine</li><li>Transmission Line, Telephone Other</li><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the SNIF Report, which is available for download from the additional documentation section.</p>",1970 - 2003,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2939039508"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_NTSPOWLN.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2581927859,"Fichiers numériques des limites (FNL), Recensement de 2016",Statistique Canada,Boundaries,Ontario,vector,"<p>Cette série de données contient tous les fichiers numériques des limites (FNL) produit par Statistique Canada pour le recensement de 2016. Cela inclut les ensembles de données suivants:</p> <ul> <li>Aires de diffusion </li><li>Aires de diffusion agrégées</li> <li>Centres de population</li> <li>Circonscriptions électorales fédérales, ordonnance de représentation de 2013</li> <li>Divisions de recensement</li><li>Îlots de diffusion</li> <li>Localités désignées</li> <li>Provinces et Territoires</li> <li>Régions agricoles de recensement</li> <li>Régions de tri d’acheminement (disponible bientôt) </li> <li>Régions économiques</li><li>Régions métropolitaine de recensement et agglomérations de recensement</li> <li>Secteurs de recensement</li><li>Subdivisions de recensement</li><li>Subdivisions de recensement unifies</li></ul><p> Fichiers d’hydrographie, et autres fichiers de référence et de documentation, sont disponibles pour téléchargement à partir de Scholars Geoportal. </p>",2016,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2581927859"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_2016_Census_DBF_Fra_Nat_dr.png,Various geospatial formats available.,Public
4717026,Capital Cities (CAP),DMTI Spatial Inc.,Location,Canada,vector,"<p>The Capital cities point file contains a feature for each capital city in Canada with the name of the city and the province abbreviation.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2004 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=4717026"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Canada_CAP.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3046502226,Natural Heritage Values Area,Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,"<p> Inclusive spatial data layer of all unregulated but identified protected area layers, includes recommended provincial parks, conservation reserves, proposed protected areas and forest reserves. May or may not have gone through a land use planning exercise. </p><p>A natural heritage values area is defined as an area Recommended or Proposed for protection that may be subject to interim protection policies, including Provincial Parks (additions and new), Conservation Reserves (additions and new) and Forest Reserves (additions to Provincial Parks or Conservation Reserves or standalone).</p><p>Supplementary tables can be used and are available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>",1999 - 2006,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3046502226"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_NHERVALA.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3854244227,Mississauga Outdoor Pools,"Transportation and Works Department, City of Mississauga",Location,Ontario,vector,"<p>City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the the edges of all the outdoor pools in the City of Mississauga, Ontario. </p>",2016 - 2019,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3854244227"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/CityOfMississauga/CityOfMississauga_2020_POOL.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3639841433,Borehole - Retired,"Ontario Ministry of Northern Development, Mines and Forestry",Geology,Ontario,vector,"<p> Retirement note: please note that this dataset has been retired and replaced by Ontario Borehole Database, which is available from the Land Information Ontario (LIO) Warehouse. </p> <p>A borehole is the generalized term for any narrow shaft drilled in the ground, either vertically or horizontally. A borehole may be constructed for many different purposes including the extraction of water or fluid (such as oil) or gases (such as natural gas or methane), as part of a geotechnical investigation or environmental site assessment, for mineral exploration, or as a pilot hole for installing piers or underground utilities. This database contains a continuous log of strata for each borehole as well as for geocolumns. A geocolumn is a collection of information from an examination of exposed substrate, such as in a quarry wall or along a roadway passage. </p><p>All measurements are metric. All depths are relative to the surface elevation.</p><p>Supplementary tables (including a look-up table) can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the Data Description document, which is available for download from the additional documentation section.</p>",1875 - 2010,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3639841433"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_BOREHOLE.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
